tmdb_id,title,release_year,runtime_minutes,genres,vote_average,vote_count,tmdb_url
938,For a Few Dollars More,1965,132,Western,8.017,4253,https://www.themoviedb.org/movie/938
472454,Ayla: The Daughter of War,2017,124,Drama|War|History,8.016,380,https://www.themoviedb.org/movie/472454
821,Judgment at Nuremberg,1961,191,Drama|History,8.015,878,https://www.themoviedb.org/movie/821
28178,Hachi: A Dog's Tale,2009,93,Drama|Family,8.012,6958,https://www.themoviedb.org/movie/28178
641,Requiem for a Dream,2000,102,Crime|Drama,8.012,10569,https://www.themoviedb.org/movie/641
43949,Flipped,2010,89,Romance|Drama,8.011,3206,https://www.themoviedb.org/movie/43949
673,Harry Potter and the Prisoner of Azkaban,2004,141,Adventure|Fantasy,8.011,22528,https://www.themoviedb.org/movie/673
980477,Ne Zha 2,2025,144,Animation|Fantasy|Adventure|Action,8,446,https://www.themoviedb.org/movie/980477
347688,Scooby-Doo! and KISS: Rock and Roll Mystery,2015,79,Family|Animation|Comedy|Mystery,8,334,https://www.themoviedb.org/movie/347688
204,The Wages of Fear,1953,153,Drama|Thriller|Adventure,8.009,1021,https://www.themoviedb.org/movie/204
414419,Kill Bill: The Whole Bloody Affair,2011,247,Action|Crime,8,1086,https://www.themoviedb.org/movie/414419
359724,Ford v Ferrari,2019,153,Drama|Action|History,8.007,8578,https://www.themoviedb.org/movie/359724
521,Dial M for Murder,1954,105,Thriller|Crime,8.007,2747,https://www.themoviedb.org/movie/521
55960,"Toto, Peppino, and the Hussy",1956,101,Comedy|Romance,8.006,363,https://www.themoviedb.org/movie/55960
1087192,How to Train Your Dragon,2025,125,Fantasy|Family|Action|Adventure,8.005,2173,https://www.themoviedb.org/movie/1087192
20530,Late Spring,1949,108,Drama,8.003,448,https://www.themoviedb.org/movie/20530
14,American Beauty,1999,122,Drama,8.003,12630,https://www.themoviedb.org/movie/14
14696,Ugetsu,1953,96,Fantasy|Drama|Mystery,8.002,621,https://www.themoviedb.org/movie/14696
110416,Song of the Sea,2014,94,Family|Animation|Fantasy,8.001,1513,https://www.themoviedb.org/movie/110416
15,Citizen Kane,1941,119,Mystery|Drama,8.001,5797,https://www.themoviedb.org/movie/15
823754,Bo Burnham: Inside,2021,88,Comedy|Drama,8,560,https://www.themoviedb.org/movie/823754
400928,Gifted,2017,101,Drama|Comedy,8,5788,https://www.themoviedb.org/movie/400928
526702,Black Beauty,2020,110,Drama,7.999,347,https://www.themoviedb.org/movie/526702
264644,Room,2015,118,Drama|Thriller,7.999,9473,https://www.themoviedb.org/movie/264644
8422,Rocco and His Brothers,1960,178,Drama|Romance,8,633,https://www.themoviedb.org/movie/8422
20453,3 Idiots,2009,171,Drama|Comedy,8,2566,https://www.themoviedb.org/movie/20453
947,Lawrence of Arabia,1962,228,Adventure|History|War,7.997,3250,https://www.themoviedb.org/movie/947
838240,Robot Dreams,2023,102,Animation|Drama|Comedy|Science Fiction,8,722,https://www.themoviedb.org/movie/838240
515001,Jojo Rabbit,2019,108,Comedy|War|Drama,7.995,10044,https://www.themoviedb.org/movie/515001
140420,Paperman,2012,7,Animation|Family|Romance,7.994,1758,https://www.themoviedb.org/movie/140420
595,To Kill a Mockingbird,1962,129,Drama,7.993,2750,https://www.themoviedb.org/movie/595
524,Casino,1995,179,Crime|Drama,7.993,6239,https://www.themoviedb.org/movie/524
3175,Barry Lyndon,1975,186,Drama|Romance|War|History,7.992,3030,https://www.themoviedb.org/movie/3175
780,The Passion of Joan of Arc,1928,82,Drama|History,7.992,1035,https://www.themoviedb.org/movie/780
568160,Weathering with You,2019,112,Animation|Drama|Fantasy|Romance,7.991,2494,https://www.themoviedb.org/movie/568160
339877,Loving Vincent,2017,95,Animation|Drama|Mystery|History,8,2541,https://www.themoviedb.org/movie/339877
205596,The Imitation Game,2014,113,History|Drama|Thriller|War,7.99,17619,https://www.themoviedb.org/movie/205596
13223,Gran Torino,2008,116,Drama,7.989,11192,https://www.themoviedb.org/movie/13223
19426,Nights of Cabiria,1957,110,Drama,8,817,https://www.themoviedb.org/movie/19426
11658,Tae Guk Gi: The Brotherhood of War,2004,148,Action|Adventure|Drama|History|War,7.988,735,https://www.themoviedb.org/movie/11658
962232,Beyond the Universe,2022,126,Romance|Drama|Music,8,335,https://www.themoviedb.org/movie/962232
906126,Society of the Snow,2023,144,Drama|History,7.986,3294,https://www.themoviedb.org/movie/906126
530915,1917,2019,119,War|History|Drama|Action,7.986,13080,https://www.themoviedb.org/movie/530915
962,The Gold Rush,1925,95,Adventure|Comedy|Drama,8,1731,https://www.themoviedb.org/movie/962
455661,In a Heartbeat,2017,4,Animation|Romance|Comedy,7.984,1009,https://www.themoviedb.org/movie/455661
678580,El mesero,2021,86,Comedy,8,355,https://www.themoviedb.org/movie/678580
449176,"Love, Simon",2018,110,Comedy|Drama|Romance,7.983,6162,https://www.themoviedb.org/movie/449176
429210,Bingo: The King of the Mornings,2017,113,Comedy|Drama,7.983,401,https://www.themoviedb.org/movie/429210
337404,Cruella,2021,134,Comedy|Crime|Adventure,7.982,9781,https://www.themoviedb.org/movie/337404
11778,The Deer Hunter,1978,183,Drama|War,8,4060,https://www.themoviedb.org/movie/11778
2517,Nobody Knows,2004,141,Drama,8,596,https://www.themoviedb.org/movie/2517
213,North by Northwest,1959,136,Thriller|Adventure,7.981,4322,https://www.themoviedb.org/movie/213
7508,Like Stars on Earth,2007,162,Drama,7.98,1253,https://www.themoviedb.org/movie/7508
678512,Sound of Freedom,2023,131,Action|Drama,7.979,2629,https://www.themoviedb.org/movie/678512
12761,Autumn Sonata,1978,93,Drama,8,659,https://www.themoviedb.org/movie/12761
640,Catch Me If You Can,2002,141,Drama|Crime,7.979,16484,https://www.themoviedb.org/movie/640
51822,Love Hurts,2002,104,Drama|Romance,7.977,342,https://www.themoviedb.org/movie/51822
19542,The Red Shoes,1948,133,Drama|Romance,8,711,https://www.themoviedb.org/movie/19542
11104,Chungking Express,1994,103,Drama|Comedy|Romance,7.973,2039,https://www.themoviedb.org/movie/11104
25376,The Secret in Their Eyes,2009,130,Mystery|Thriller|Drama,7.972,2719,https://www.themoviedb.org/movie/25376
1059,The Hidden Fortress,1958,139,Drama|Action|Adventure,8,664,https://www.themoviedb.org/movie/1059
626332,Flamin' Hot,2023,99,Drama|History,7.97,771,https://www.themoviedb.org/movie/626332
862,Toy Story,1995,81,Family|Comedy|Animation|Adventure,7.97,19276,https://www.themoviedb.org/movie/862
24,Kill Bill: Vol. 1,2003,111,Action|Crime,7.97,18267,https://www.themoviedb.org/movie/24
10515,Castle in the Sky,1986,125,Adventure|Fantasy|Animation|Action|Family,7.968,4476,https://www.themoviedb.org/movie/10515
76,Before Sunrise,1995,101,Drama|Romance,7.967,4466,https://www.themoviedb.org/movie/76
38286,Three Men and a Leg,1997,98,Comedy,7.967,2118,https://www.themoviedb.org/movie/38286
895,Andrei Rublev,1966,183,Drama|History,8,894,https://www.themoviedb.org/movie/895
424694,Bohemian Rhapsody,2018,135,Music|Drama,7.964,17386,https://www.themoviedb.org/movie/424694
329,Jurassic Park,1993,127,Adventure|Science Fiction,8,17250,https://www.themoviedb.org/movie/329
574074,Kitbull,2019,9,Animation|Family|Drama,7.961,388,https://www.themoviedb.org/movie/574074
11712,Sanjuro,1962,96,Drama|Action|Comedy,7.961,678,https://www.themoviedb.org/movie/11712
627,Trainspotting,1996,94,Drama|Crime,7.961,10080,https://www.themoviedb.org/movie/627
14160,Up,2009,96,Animation|Comedy|Family|Adventure,7.96,21073,https://www.themoviedb.org/movie/14160
48035,Ordet,1955,125,Drama,7.959,392,https://www.themoviedb.org/movie/48035
1084736,The Count of Monte Cristo,2024,178,Adventure|Action|Drama,7.958,1812,https://www.themoviedb.org/movie/1084736
30017,Close-Up,1990,98,Crime|Drama,8,422,https://www.themoviedb.org/movie/30017
679,Aliens,1986,137,Action|Thriller|Science Fiction,8,10421,https://www.themoviedb.org/movie/679
70,Million Dollar Baby,2004,132,Drama,7.954,10044,https://www.themoviedb.org/movie/70
10386,The Iron Giant,1999,86,Animation|Family|Science Fiction|Drama,7.953,5926,https://www.themoviedb.org/movie/10386
3090,The Treasure of the Sierra Madre,1948,126,Adventure|Drama|Western,7.953,1275,https://www.themoviedb.org/movie/3090
1000837,I'm Still Here,2024,138,Drama|History,7.951,859,https://www.themoviedb.org/movie/1000837
1000492,All Your Faces,2023,115,Drama,8,646,https://www.themoviedb.org/movie/1000492
160885,Tel chi el telùn,1999,120,Comedy,8,329,https://www.themoviedb.org/movie/160885
237791,The Way He Looks,2014,96,Drama|Romance,8,965,https://www.themoviedb.org/movie/237791
37797,Whisper of the Heart,1995,111,Animation|Drama|Family,7.95,2164,https://www.themoviedb.org/movie/37797
10997,Farewell My Concubine,1993,171,Drama,7.95,639,https://www.themoviedb.org/movie/10997
81,Nausicaä of the Valley of the Wind,1984,117,Adventure|Animation|Fantasy,7.951,3859,https://www.themoviedb.org/movie/81
745,The Sixth Sense,1999,107,Mystery|Thriller|Drama,7.949,12364,https://www.themoviedb.org/movie/745
930094,"Red, White & Royal Blue",2023,121,Comedy|Romance,7.948,1453,https://www.themoviedb.org/movie/930094
6977,No Country for Old Men,2007,122,Crime|Thriller|Western,7.948,12779,https://www.themoviedb.org/movie/6977
726684,Miraculous World: Shanghai - The Legend of Ladydragon,2021,54,Animation|Fantasy|Action|TV Movie,7.9,673,https://www.themoviedb.org/movie/726684
29264,The Exterminating Angel,1962,93,Comedy|Drama|Fantasy,7.9,698,https://www.themoviedb.org/movie/29264
28422,Love Exposure,2009,237,Action|Comedy|Drama|Romance,7.944,490,https://www.themoviedb.org/movie/28422
15244,A Man Escaped,1956,101,Drama|Thriller,7.943,587,https://www.themoviedb.org/movie/15244
1580,Rope,1948,81,Thriller|Crime|Drama,7.943,2877,https://www.themoviedb.org/movie/1580
12104,Pink Floyd: The Wall,1982,95,Music|Drama,7.941,1585,https://www.themoviedb.org/movie/12104
1396,Mirror,1975,107,Drama|History,7.941,1033,https://www.themoviedb.org/movie/1396
197,Braveheart,1995,178,Action|Drama|History|War,7.942,10689,https://www.themoviedb.org/movie/197
78,Blade Runner,1982,118,Science Fiction|Drama|Thriller,7.942,14479,https://www.themoviedb.org/movie/78
315465,The Boy and the Beast,2015,119,Action|Adventure|Animation|Drama|Family|Fantasy,7.939,1547,https://www.themoviedb.org/movie/315465
5925,The Great Escape,1963,173,Adventure|Drama|War,7.939,2710,https://www.themoviedb.org/movie/5925
76203,12 Years a Slave,2013,134,Drama|History,7.938,11668,https://www.themoviedb.org/movie/76203
634649,Spider-Man: No Way Home,2021,148,Action|Adventure|Science Fiction,7.937,21265,https://www.themoviedb.org/movie/634649
489412,It's Such a Beautiful Day,2012,62,Animation|Comedy,7.9,356,https://www.themoviedb.org/movie/489412
149,Akira,1988,124,Animation|Science Fiction|Action,7.938,4551,https://www.themoviedb.org/movie/149
41050,La Notte,1961,122,Drama|Romance,7.9,713,https://www.themoviedb.org/movie/41050
18438,Castaway on the Moon,2009,119,Drama|Comedy|Romance,7.9,707,https://www.themoviedb.org/movie/18438
447365,Guardians of the Galaxy Vol. 3,2023,150,Science Fiction|Adventure|Action|Comedy,7.9,7781,https://www.themoviedb.org/movie/447365
28978,The Circus,1928,72,Comedy|Romance|Drama,7.932,855,https://www.themoviedb.org/movie/28978
242828,When Marnie Was There,2014,103,Animation|Drama|Family|Mystery,7.931,1897,https://www.themoviedb.org/movie/242828
10404,Raise the Red Lantern,1991,125,Drama,7.9,765,https://www.themoviedb.org/movie/10404
1050035,Monster,2023,125,Mystery|Thriller|Drama,7.9,777,https://www.themoviedb.org/movie/1050035
961,The General,1926,79,Action|Adventure|Comedy|War|Romance,7.93,1347,https://www.themoviedb.org/movie/961
11010,The Postman,1994,109,Comedy|Drama|Romance,7.928,1179,https://www.themoviedb.org/movie/11010
8290,Don't Look Now... We're Being Shot At!,1966,132,Comedy|War,7.927,1412,https://www.themoviedb.org/movie/8290
9323,Ghost in the Shell,1995,83,Action|Animation|Science Fiction,7.927,3674,https://www.themoviedb.org/movie/9323
296096,Me Before You,2016,110,Drama|Romance,7.925,12874,https://www.themoviedb.org/movie/296096
770,Gone with the Wind,1939,233,Drama|War|Romance,7.924,4224,https://www.themoviedb.org/movie/770
85,Raiders of the Lost Ark,1981,115,Adventure|Action,7.923,13170,https://www.themoviedb.org/movie/85
180147,We Are the Nobles,2013,108,Comedy,7.922,519,https://www.themoviedb.org/movie/180147
234,The Cabinet of Dr. Caligari,1920,77,Drama|Horror|Thriller|Crime,7.9,1700,https://www.themoviedb.org/movie/234
142061,"Batman: The Dark Knight Returns, Part 2",2013,78,Science Fiction|Action|Animation|Mystery,7.921,1554,https://www.themoviedb.org/movie/142061
21334,Children of Heaven,1997,88,Drama|Family,7.921,679,https://www.themoviedb.org/movie/21334
20803,Ivan Vasilyevich Changes His Profession,1973,93,Comedy|Science Fiction,7.921,382,https://www.themoviedb.org/movie/20803
6715,The Cure,1995,97,Drama|Family,7.921,335,https://www.themoviedb.org/movie/6715
1578,Raging Bull,1980,129,Drama,7.921,4565,https://www.themoviedb.org/movie/1578
949,Heat,1995,170,Crime|Drama|Action,7.922,7900,https://www.themoviedb.org/movie/949
1646,Freedom Writers,2007,123,Crime|Drama,7.92,2354,https://www.themoviedb.org/movie/1646
38360,The Cranes Are Flying,1957,97,Drama|Romance|War,7.9,425,https://www.themoviedb.org/movie/38360
152532,Dallas Buyers Club,2013,117,Drama|History,7.918,8792,https://www.themoviedb.org/movie/152532
829,Chinatown,1974,130,Crime|Drama|Mystery|Thriller,7.9,4075,https://www.themoviedb.org/movie/829
3777,Throne of Blood,1957,108,Drama|History,7.917,934,https://www.themoviedb.org/movie/3777
23282,One Week,1920,25,Comedy,7.915,301,https://www.themoviedb.org/movie/23282
1092,The Third Man,1949,105,Thriller|Mystery,7.914,2009,https://www.themoviedb.org/movie/1092
13398,Tokyo Godfathers,2003,92,Animation|Drama|Comedy,7.913,1406,https://www.themoviedb.org/movie/13398
194,Amélie,2001,122,Comedy|Romance,7.912,12011,https://www.themoviedb.org/movie/194
150540,Inside Out,2015,95,Animation|Family|Adventure|Drama|Comedy,7.91,22914,https://www.themoviedb.org/movie/150540
827,Diabolique,1955,117,Thriller|Mystery,7.9,1043,https://www.themoviedb.org/movie/827
122906,About Time,2013,123,Drama|Romance|Fantasy,7.909,8942,https://www.themoviedb.org/movie/122906
405,La Strada,1954,115,Drama,7.9,1121,https://www.themoviedb.org/movie/405
33,Unforgiven,1992,130,Western,7.91,4721,https://www.themoviedb.org/movie/33
51482,Death Note Relight 1: Visions of a God,2009,131,TV Movie|Crime|Drama|Fantasy|Thriller|Animation,7.9,368,https://www.themoviedb.org/movie/51482
20722,La Maison en Petits Cubes,2008,12,Animation,7.908,445,https://www.themoviedb.org/movie/20722
110,Three Colors: Red,1994,100,Drama|Mystery|Romance,7.9,1489,https://www.themoviedb.org/movie/110
1062722,Frankenstein,2025,150,Drama|Horror|Fantasy,7.897,1034,https://www.themoviedb.org/movie/1062722
378108,In This Corner of the World,2016,130,Drama|Animation|Romance|War|History,7.906,601,https://www.themoviedb.org/movie/378108
118340,Guardians of the Galaxy,2014,121,Action|Science Fiction|Adventure,7.905,29014,https://www.themoviedb.org/movie/118340
9764,Dersu Uzala,1975,141,Adventure|Drama,7.9,587,https://www.themoviedb.org/movie/9764
10728,Faust,1926,116,Fantasy|Drama|Horror,7.904,374,https://www.themoviedb.org/movie/10728
1892,Return of the Jedi,1983,132,Adventure|Action|Science Fiction,7.904,16426,https://www.themoviedb.org/movie/1892
597,Titanic,1997,194,Drama|Romance,7.904,26462,https://www.themoviedb.org/movie/597
776503,CODA,2021,112,Drama|Music|Romance,7.903,2425,https://www.themoviedb.org/movie/776503
503314,Dragon Ball Super: Broly,2018,99,Action|Science Fiction|Animation,7.903,3035,https://www.themoviedb.org/movie/503314
10674,Mulan,1998,88,Animation|Family|Adventure,7.903,10155,https://www.themoviedb.org/movie/10674
10242,What Ever Happened to Baby Jane?,1962,135,Thriller|Drama|Horror,7.9,1111,https://www.themoviedb.org/movie/10242
775,A Trip to the Moon,1902,15,Adventure|Science Fiction,7.903,1903,https://www.themoviedb.org/movie/775
615457,Nobody,2021,91,Action|Thriller,7.901,7853,https://www.themoviedb.org/movie/615457
25538,Yi Yi,2000,174,Drama,7.9,614,https://www.themoviedb.org/movie/25538
15383,Army of Shadows,1969,145,War|Drama|Thriller,7.901,699,https://www.themoviedb.org/movie/15383
404378,A Street Cat Named Bob,2016,103,Family|Drama,7.9,1504,https://www.themoviedb.org/movie/404378
28971,Limelight,1952,137,Romance|Drama|Music,7.9,566,https://www.themoviedb.org/movie/28971
671,Harry Potter and the Philosopher's Stone,2001,152,Adventure|Fantasy,7.9,28798,https://www.themoviedb.org/movie/671
60243,A Separation,2011,123,Drama,7.899,1870,https://www.themoviedb.org/movie/60243
752,V for Vendetta,2006,132,Action|Thriller|Science Fiction,7.899,15111,https://www.themoviedb.org/movie/752
916224,Suzume,2022,122,Animation|Drama|Adventure|Fantasy,7.9,1583,https://www.themoviedb.org/movie/916224
313369,La La Land,2016,129,Comedy|Drama|Romance,7.897,17607,https://www.themoviedb.org/movie/313369
740937,Simone: Woman of the Century,2022,140,Drama|History,7.896,367,https://www.themoviedb.org/movie/740937
488623,Forgotten,2017,108,Thriller|Mystery|Crime,7.896,1245,https://www.themoviedb.org/movie/488623
360814,Dangal,2016,161,Drama|Family|Comedy,7.896,1078,https://www.themoviedb.org/movie/360814
49964,Where Is The Friend's House?,1987,83,Drama|Family|Adventure,7.896,408,https://www.themoviedb.org/movie/49964
14836,Coraline,2009,100,Animation|Family|Fantasy,7.896,8639,https://www.themoviedb.org/movie/14836
223,Rebecca,1940,130,Mystery|Romance|Thriller,7.9,1890,https://www.themoviedb.org/movie/223
615453,Ne Zha,2019,110,Animation|Fantasy|Adventure,7.895,712,https://www.themoviedb.org/movie/615453
10238,Cries and Whispers,1972,95,Drama,7.9,744,https://www.themoviedb.org/movie/10238
7857,Amarcord,1973,123,Comedy|Drama,7.9,1165,https://www.themoviedb.org/movie/7857
920394,My Father's Violin,2022,112,Drama|Music,7.893,337,https://www.themoviedb.org/movie/920394
554596,"No manches, Frida 2: paraíso destruido",2019,102,Comedy,7.893,929,https://www.themoviedb.org/movie/554596
426618,Where Hands Touch,2018,122,War|Drama|Romance,7.893,527,https://www.themoviedb.org/movie/426618
